KODE_KANTOR,KANTOR_CABANG,KODE_KANWIL,KANWIL,KODE_PPK,NAMA_PPK,ALAMAT_PPK,KODE_POS_PPK,TELEPON_AREA_PPK,TELEPON_PPK,CONTACT_PERSON,TELEPON_PEMILIK,TELEPON_EXT_PEMILIK,NO_PPK,JENIS_FASKES,TGL_PPK,STATUS
X00,BALI DENPASAR,X00,KANWIL BANUSPA,PPK-301139,UPT PUSKESMAS II MELAYA,"KELURAHAN GILIMANUK,DESA MELAYA, KEC MELAYA",,,036545426,036541210,,,7-6246935343,KLINIK TC,06/Jan/2017 00:00:00,AKTIF
X00,BALI DENPASAR,X00,KANWIL BANUSPA,PPK-301140,UPT PUSKESMAS I MELAYA,"JL. JAYA SAKTI, MELAYA, KABUPATEN JEMBRANA",,,036542125,036541210,,,7-6246158462,KLINIK TC,06/Jan/2017 00:00:00,AKTIF
K16,BOGOR CILEUNGSI  ,K16,KANWIL JAWA BARAT,PPK-321160,KLINIK YAPIDA,RAYA NAROGONG KM.5 RT 002/013 DESA TLAJUNG UDIK KEC. GUNUNG PUTRI ¿ BOGOR,,021,,08129089240,08129089240,08129089240,7-6239646637,KLINIK TC,16/Feb/2017 00:00:00,AKTIF
K16,BOGOR CILEUNGSI  ,K16,KANWIL JAWA BARAT,PPK-321157,KLINIK BUKAKA,"JALAN RAYA NAROGONG BEKASI KM. 19,5 CILEUNGSI ¿ BOGOR",,021,,08568187638,08129225883,08129225883,7-6239646635,KLINIK TC,16/Feb/2017 00:00:00,AKTIF
K16,BOGOR CILEUNGSI  ,K16,KANWIL JAWA BARAT,PPK-321158,KLINIK CANDRA MEDIKA,JL RAYA NAROGONG GUNUNG PUTRI KP. KEDEP RT 02/20 DESA TLAJUNGUDIK,,021,,085718273743,08121100619,08121100619,7-6239646633,KLINIK TC,16/Feb/2017 00:00:00,AKTIF
J00,JAKARTA SALEMBA,J00,KANWIL DKI JAKARTA,PPK-301128,RS METROPOLITAN MEDICAL CENTER (MMC),"JL HR RASUNA SAID KAV 20-21, KARET KUNINGAN, SETIABUDI ,JAKSEL",,021,021523435,083876093105,,,7-6228722103,RUMAH SAKIT TC,05/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301214,APOTEK KIMIA FARMA TUBAGUS ISMAIL,"JL. TUBAGUS ISMAIL NO 39, BANDUNG",,022,20512096,081342763089,20512096,20512096,7-6165964575,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301208,APOTEK KIMIA FARMA CIUMBULEUIT,JL. CIUMBULEUIT NO 73 BANDUNG,,022,82602181,081342763089,82602181,82602181,7-6165110184,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301215,APOTEK KIMIA FARMA UNPAD,"JL. IR H. JUANDA NO 248, BANDUNG",,022,82526432,081342763089,82526432,82526432,7-6164747463,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301206,APOTEK KIMIA FARMA CIJERAH,"JL. MELONG ASIH NO 67, BANDUNG",,022,93272767,081342763089,93272767,93272767,7-6164659602,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301205,APOTEK KIMIA FARMA CIBADUYUT,JL. CIBADUYUT RAYA NO. 69 B BANDUNG,,022,93278127,081342763089,93278127,93278127,7-6164536771,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301207,APOTEK KIMIA FARMA CIPACING,JL. CIPACING KM 21 RANCAEKEK BANDUNG,,022,93272327,081342763089,93272327,93272327,7-6163970420,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301211,APOTEK KIMIA FARMA SETIABUDI BANDUNG,JL. SETIABUDI NO 36. BANDUNG,,022,0222038048,081342763089,0222038048,0222038048,7-6163791339,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
N00,SURABAYA KARIMUNJAWA,N00,KANWIL JATIM,PPK-301125,RS KHUSUS MATA MASYARAKAT JAWA TIMUR,JL GAYUNG KEBONSARI TIMUR NO. 49,,031,0318283509,0817319927,0318280715,0318280715,7-6162825603,RUMAH SAKIT TC,04/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301210,APOTEK KIMIA FARMA KF SINDANGLAYA BANDUNG,JL. SUKAMISKIN NO 162B BANDUNG,,022,0227278664,081342763089,0227278664,0227278664,7-6163640508,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301213,APOTEK KIMIA FARMA TERUSAN BUBAT BANDUNG,"JL. TERUSAN BUAH BATU NO 219, BANDUNG",,022,91932777,081342763089,91932777,91932777,7-6163491757,RUMAH SAKIT TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301209,APOTEK KIMIA FARMA GATSU BANDUNG,JL. GATOT SUBROTO NO 235 BANDUNG,,022,0227318160,081342763089,0227318160,0227318160,7-6162992466,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301202,APOTEK KIMIA FARMA 405 SUBANG,JL. OTISTA NO 199 SUBANG,,022,022420272,081342763089,022420272,022420272,7-6162753335,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301201,APOTEK KIMIA FARMA 380 BANDUNG,"JL. PURWAKARTA NO 43, BANDUNG",,022,0227232689,081342763089,0227232689,0227232689,7-6161490076,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301200,APOTEK KIMIA FARMA 360 SUMEDANG,JL. PRABU GEUSAN ULUN NO 82 SUMEDANG,,0261,0261201063,081342763089,0261201063,0261201063,7-6161236365,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
J10,JAKARTA PLUIT,J10,KANWIL DKI JAKARTA,PPK-301123,RS HERMINA KEMAYORAN,JL. SELANGIT BLOK B10 KAV. 4 KEMAYORAN,,021,22602525,081318057279,,,7-6160997373,RUMAH SAKIT TC,04/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301199,APOTEK KIMIA FARMA 356 BANDUNG,"JL. BANTENG NO 96, BANDUNG",,022,0227319311,081342763089,0227319311,0227319311,7-6161105294,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301198,APOTEK KIMIA FARMA 355 BANDUNG,JL. LEUMAH NEUNDEUT NO 1E BANDUNG,,022,87783619,081342763089,87783619,87783619,7-6160971183,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
X04,BALI GIANYAR,X04,KANWIL BANUSPA,PPK-301124,PUSKESMAS GIANYAR II,JL RAYA PETAK BR MADANGAN KAJA DS PETAK GIANYAR,,0361,95427400,087762378526,95427400,95427400,7-6159697233,KLINIK TC,,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301197,APOTEK KIMIA FARMA 320 BANDUNG,"JL. CINUNUK NO 192, BANDUNG",,022,0227801875,081342763089,0227801875,0227801875,7-6159356841,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301196,APOTEK KIMIA FARMA 319 BANDUNG,"JL. RAYA VENUS NO 27, BANDUNG",,022,0227564623,081342763089,0227564623,0227564623,7-6159206830,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301195,APOTEK KIMIA FARMA 289 BANDUNG,"JL. BKR NO 87, BANDUNG",,022,0225229766,081342763089,0225229766,0225229766,7-6159001409,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301194,APOTEK KIMIA FARMA 240 BANDUNG,JL. RANCABOLANG NO 60,,022,0227516751,081342763089,0227516751,0227516751,7-6158888948,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301193,APOTEK KIMIA FARMA 204 BANDUNG,JL. ABDURRAHMAN SALEH NO 39 BANDUNG,,022,0226016098,081342763089,0226016098,0226016098,7-6158639137,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301191,APOTEK KIMIA FARMA 127 BANDUNG,JL. RAYA UJUNGBERUNG NO 40 BANDUNG,,022,0227832602,081342763089,0227832602,0227832602,7-6158332076,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301204,APOTEK KIMIA FARMA 58 BANDUNG,"JL. PASIR KALIKI NO. 235, BANDUNG",,022,022203512,081342763089,022203512,022203512,7-6157604965,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301212,APOTEK KIMIA FARMA SULANJANA,"JL. SULANJANA NO 4, BANDUNG",,022,85880430,081342763089,85880430,85880430,7-6157186194,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301203,APOTEK KIMIA FARMA 43 BANDUNG,JL. BUAH BATU NO 259 BANDUNG,,022,0227305019,081342763089,0227305019,0227305019,7-6157002923,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301192,APOTEK KIMIA FARMA 14 BANDUNG,"JL. CIHAMPELAS NO 7, BANDUNG",,022,0224201596,081342763089,0224201596,0224201596,7-6155915735,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301189,APOTEK KIMIA FARMA 12 BANDUNG,"GEDUNG ASABA, JL. MERDEKA NO. 68, BANDUNG",,022,0224205421,081342763089,0224205421,0224205421,7-6155699114,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301188,APOTEK KIMIA FARMA 11 BANDUNG,JL. SUPRATMAN NO 72 BANDUNG,,022,0227271413,081342763089,0227271413,0227271413,7-6155355163,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
N01,KEDIRI,N01,KANWIL JATIM,PPK-321123,RSUD NGANJUK,JL.DR SUTOMO NO.62 NGANJUK,,32181,,0358321818,,,7-6155182535,RUMAH SAKIT TC,,AKTIF
L05,KUDUS,L05,KANWIL JATENG DAN DIY,PPK-301126,RUMAH SAKIT AISYIYAH KUDUS,JL. HOS COKROAMINOTO NO. 248 KUDUS,,0291,,085741539561,0291437780,0291437780,7-6153565825,RUMAH SAKIT TC,05/Jan/2017 00:00:00,AKTIF
K00,BANDUNG SUCI ,K00,KANWIL JAWA BARAT,PPK-301187,APOTEK KIMIA FARMA 10 BANDUNG,JL. BRAGA NO 2-4 BANDUNG,,022,022  423 3615,081342763089,0224233615,0224233615,7-6153589063,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
L08,KLATEN,L08,KANWIL JATENG DAN DIY,PPK-301127,RUMAH SAKIT UMUM PEMBINA KESEJAHTERAAN UMAT MUHAMMADIYAH JATINOM KLATEN,JL RAYA JATINOM KM 1 GEDAREN JATINOM KLATEN,,,,081329183381,,,7-6151189639,RUMAH SAKIT TC,,AKTIF
J03,JAKARTA KELAPA GADING ,J03,KANWIL DKI JAKARTA,PPK-301182,RUMAH SAKIT MITRA KELUARGA KELAPA GADING,JALAN BUKIT GADING RAYA BLOK E NO.2,,,(021) 45852700,081311254524,,,7-6147750742,RUMAH SAKIT TC,16/Jan/2017 00:00:00,AKTIF
N04,PASURUAN,N04,KANWIL JATIM,PPK-301119,BP JAMSOSTEK 18,"JL. PANJAITAN NO. 42, PROBOLINGGO",,0335,0335433310,08175006165,0343747731,0343747731,7-6142914411,KLINIK TC,03/Jan/2017 00:00:00,AKTIF
B04,TANJUNG MORAWA,B04,KANWIL SUMBAGUT,PPK-301164,KLINIK HAMIDAH 2,"JL. BESAR PANTAI LABU PASAR 4,5 DUSUN TANI-B DESA SIDODADI RAMUNIA KECAMATAN BERINGIN",,,,085362573787,,,7-6127174806,KLINIK TC,,AKTIF
N04,PASURUAN,N04,KANWIL JATIM,PPK-301106,KLINIK CITRA 5,"PERUM SURYA CITRA TAMA KAV.6, REMBANG",,,085100042022,085230987147,0343747731,0343747731,7-6126660916,KLINIK TC,01/Jan/2017 00:00:00,AKTIF
N04,PASURUAN,N04,KANWIL JATIM,PPK-301109,RS MITRA SEHAT MEDIKA,"JL. RAYA BY PASS NO.6, PANDAAN",,0343,0343636064,081235961010,,,7-6125320697,RUMAH SAKIT TC,01/Jan/2017 00:00:00,AKTIF
J11,TANGERANG BATUCEPER,J11,KANWIL BANTEN,PPK-301129,RSU KECAMATAN KALIDERES,JL SATU MARET NO 48,,021,54390576,082125074303,54390576,54390576,7-6118178203,RUMAH SAKIT TC,05/Jan/2017 00:00:00,AKTIF
K17,TANGERANG CIMONE  ,K17,KANWIL BANTEN,PPK-301110,RS TIARA,JL. BERINGIN RAYA NO. 3-5 KEL. NUSAJAYA KEC. KARAWACI KOTA TANGERANG,,021,2923 8000,081399953339,29238000,29238000,7-6111690198,RUMAH SAKIT TC,01/Jan/2017 00:00:00,AKTIF
G00,PALEMBANG,G00,KANWIL SUMBAGSEL,PPK-301218,KLINIK NAYAKA HUSADA-01,JL ANGKATAN 45 NO 99 A RT.42 KEL LOROK PAKJO KEC ILIR BARAT 1 PALEMBANG,,,,,,,7-6108426467,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
G00,PALEMBANG,G00,KANWIL SUMBAGSEL,PPK-301219,KLINIK NAYAKA HUSADA-06,JL SULTAN MANSYUR NO.42 RT 16 KEL 32 ILIR KEC ILIR BARAT I,,,,,,,7-6108426465,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
G00,PALEMBANG,G00,KANWIL SUMBAGSEL,PPK-332718,RS ISLAM SITI KHADIJAH,JL DEMANG LEBAR DAUN LOROK PAKJO ILIR BARAT 1 PALEMBANG,,,,,,,7-6108426463,RUMAH SAKIT TC,,AKTIF
D04,RENGAT,D04,KANWIL SUMBARRIAU,PPK-301105,KLINIK SENTRAL BNS,TELUK BAKAU ESTATE KM 05,,,,08127024315,,,7-6105426673,KLINIK TC,29/Dec/2016 00:00:00,AKTIF
T02,GORONTALO,T02,KANWIL SULAWESI MALUKU,PPK-301104,BALAI PENGOBATAN TNI AL GORONTALO,JL. LAKSAMANA MARTADINATA KEL LEATO KEC DUMBO RAYA,,,,085254147678,,,7-6085081562,KLINIK TC,,AKTIF
J03,JAKARTA KELAPA GADING ,J03,KANWIL DKI JAKARTA,PPK-301216,RUMAH SAKIT SUKMUL SISMA MEDIKA,JALAN TAWES NO. 18-20 TANJUNG PRIOK,,,0214301269,081280112058,,,7-6048939425,RUMAH SAKIT TC,17/Jan/2017 00:00:00,AKTIF
L03,YOGYAKARTA,L03,KANWIL JATENG DAN DIY,PPK-301118,PUSKESMAS TURI,DUSUN DONOKERTO TURI,,0274,0274896008,081328353907,0274868409,0274868409,7-6030435185,KLINIK TC,,AKTIF
L03,YOGYAKARTA,L03,KANWIL JATENG DAN DIY,PPK-301120,PUSKESMAS NGEMPLAK 1,KOROULON BIMOMARTANI NGEMPLAK,,0274, 02747483240,085100497586,0274 868409,0274 868409,7-6030100074,KLINIK TC,,AKTIF
L03,YOGYAKARTA,L03,KANWIL JATENG DAN DIY,PPK-301121,PUSKESMAS NGAGLIK 2,KAYUNAN DONOHARJO NGAGLIK,,0274,02744360557,082138403868,0274 868409,0274 868409,7-6029651303,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281128,BLUD PUSKESMAS DADOK TUNGGUL HITAM,DADOK TUNGGUL HITAM,,,,081266247251,081266247251,081266247251,7-6012646992,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281127,BLUD PUSKESMAS KPIK,IKUR KOTO KEC. KOTO TANGAH,,,,082389232367,081266247251,081266247251,7-6012553381,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281126,BLUD PUSKESMAS LAPAI,JL. JONI ANWAR LAPAI I PERUMNAS KEC. NANGGALO,,,0751-7895879,07517056209,081266247251,081266247251,7-6012499150,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281124,BLUD PUSKESMAS LUBUK KILANGAN,JL. ULU GADUT KEC. LUBUK KILANGAN,,,0751-74500,081311402548,081266247251,081266247251,7-6012347079,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281125,BLUD PUSKESMAS ALAI,JL. TEUKU UMAR (SIMPANG ALAI) KEC. PADANG UTARA,,,0751-7854317,082389400131,081266247251,081266247251,7-6012263118,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281123,BLUD PUSKESMAS LUBUK BUAYA,JL. ADINEGORO KM 15 KEC. KOTO TANGAH,,,0751-480348,081363579435,081266247251,081266247251,7-6012143247,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281122,BLUD PUSKESMAS AMBACANG,"JL. RAYA BY PASS KM.8,5 KEL PASAR AMBACANG KEC. KURANJI",,,0751-7897414,08126767972,081266247251,081266247251,7-6012070476,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281121,BLUD PUSKESMAS ULAK KARANG,JL. MEDAN NO. 6 ULAK KARANG KEC. PADANG UTARA,,,0751-53437,081363937010,081266247251,081266247251,7-6012004625,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281120,BLUD PUSKESMAS AIR DINGIN,JL. AIR DINGIN KEL BALAI GADANG KEC. KOTO TANGAH,,,0751-499654,0751499654,081266247251,081266247251,7-6011884464,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281107,BLUD PUSKESMAS RAWANG,KOMP. YANDUL RAWANG KEC. PADANG SELATAN,,,0751-765015,081374853677,081266247251,081266247251,7-6011814823,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281108,BLUD PUSKESMAS PEMANCUNGAN,JL. PEMANCUNGAN I KEC. PADANG SELATAN,,,0751-7853284,081376996783,081266247251,081266247251,7-6011704022,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281109,BLUD PUSKESMAS PAGAMBIRAN,JL. PIRUS RAYA KEC. LUBUK BEGALUNG,,,0751-766477,0751766477,081266247251,081266247251,7-6011620141,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281110,BLUD PUSKESMAS PADANG PASIR,JL. PADANG PASIR IV KEC. PADANG BARAT,,,0751-21791,081284230290,081266247251,081266247251,7-6007853290,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281111,BLUD PUSKESMAS LUBUK BEGALUNG,JL. PULAU AIR 7D KEC. LUBUK BEGALUNG,,,0751-765514,08126634064,081266247251,081266247251,7-6003629681,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281112,BLUD PUSKESMAS KURANJI,JL. RAYA KURANJI KEC. KURANJI,,,0751-498888,081266327242,081266247251,081266247251,7-6003529780,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281113,BLUD PUSKESMAS BUNGUS,JL. RAYA PADANG PAINAN KEC. BUNGUS TELUK KABUNG,,,0751-751462,08125810283,081266247251,081266247251,7-6003416149,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281114,BLUD PUSKESMAS BELIMBING,JL. RAMBUTAN RAYA PERUMNAS BELIMBING KEC. KURANJI,,,0751-497543,085274979802,081266247251,081266247251,7-6003320328,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281115,BLUD PUSKESMAS ANDALAS,JL. ANDALAS KEC. PADANG TIMUR,,,0751-30863,081363380570,081266247251,081266247251,7-6003266297,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281116,BLUD PUSKESMAS AIR TAWAR,JL. MERAK NO. 6 AIR TAWAR KEC. PADANG UTARA,,,0751-7050926,08116677999,081266247251,081266247251,7-6003209536,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281117,BLUD PUSKESMAS SEBERANG PADANG,JL SEBERANG PADANG UTARA I KEC PADANG SELATAN,,,0751-23692,08116606621,081266247251,081266247251,7-6003100355,KLINIK TC,,AKTIF
B06,BINJAI,B06,KANWIL SUMBAGUT,PPK-301107,KLINIK KURNIA SERASI,JL MEDAN BINJAI KM 12 NO 38,,,0819850915,0819850915,,,7-6003055353,KLINIK TC,01/Jan/2017 00:00:00,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281118,BLUD PUSKESMAS PAUH,GANG IRIGASI KEC PAUH PADANG,,,0751-777457,085377365977,081266247251,081266247251,7-6003026784,KLINIK TC,,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,PPK-281119,BLUD PUSKESMAS ANAK AIR,ANAK AIR KEC KOTO TANGAH PADANG,,,0822-8313-1506,082388116989,081266247251,081266247251,7-6002615663,KLINIK TC,,AKTIF
X04,BALI GIANYAR,X04,KANWIL BANUSPA,PPK-281104,PUSKESMAS SUKAWATI I,JL. LETTU NENGAH DUAJI - SUKAWATI,,0361,29915500,08970217938,,,7-5988464753,KLINIK TC,,AKTIF
J12,JAKARTA PULOGEBANG,J12,KANWIL DKI JAKARTA,PPK-281105,RS YADIKA,JL PAHLAWAN REVOLUSI NO. 47 PONDOK BAMBU,,021,008615754,081350116507,008615754,008615754,7-5976618933,RUMAH SAKIT TC,21/Dec/2016 00:00:00,AKTIF
J06,JAKARTA CILANDAK,J06,KANWIL DKI JAKARTA,PPK-281106,RS SUYOTO,JL RAYA VETERAN,,,,,,,7-5957261900,RUMAH SAKIT TC,,AKTIF
G00,PALEMBANG,G00,KANWIL SUMBAGSEL,PPK-301223,KLINIK PRATAMA CHALISTA,JALAN PALEMBANG BETUNG KM. 14 KELURAHAN SUKAJADI KECAMATAN TALANG KELAPA KABUPATEN BANYUASIN,,,,082230455533,,,7-5955791213,KLINIK TC,17/Jan/2017 00:00:00,AKTIF
X04,BALI GIANYAR,X04,KANWIL BANUSPA,PPK-271107,PUSKESMAS TEGALLALANG II,BR. JASAN DS SEBATU KEC TEGALLALANG,,0361,901178000,085205505871,901178000,901178000,7-5954442537,KLINIK TC,,AKTIF
X04,BALI GIANYAR,X04,KANWIL BANUSPA,PPK-271106,PUSKESMAS UBUD I,JL. DEWI SITA UBUD,,0361,97441500,081338097284,97441500,97441500,7-5953538696,KLINIK TC,,AKTIF
J14,JAKARTA CILINCING,J14,KANWIL DKI JAKARTA,PPK-271104,RUMAH SAKIT UMUM CILINCING,JLN MADYA KEBANTENAN NO 1 KEL SEMPER TIMUR KEC CILINCING JAKARTA UTARA,,021,0214412889,081283212244,0214412889,0214412889,7-5917142223,RUMAH SAKIT TC,15/Dec/2016 00:00:00,AKTIF
X04,BALI GIANYAR,X04,KANWIL BANUSPA,PPK-271105,PUSKESMAS TAMPAKSIRING I,JL. DR IR SOEKARNO TAMPAKSIRING,,0361,00901224,085237176736,,,7-5905892603,KLINIK TC,,AKTIF
N07,MADIUN,N07,KANWIL JATIM,PPK-301111,RUMAH SAKIT WIDODO NGAWI,JL YOS SUDARSO NO 8 NGAWI,,0351,0351746777,085731620386,,,7-5895062033,RUMAH SAKIT TC,01/Jan/2017 00:00:00,AKTIF
A00,LHOKSEUMAWE,A00,KANWIL SUMBAGUT,PPK-261111,RSU SAKINAH LHOKSEUMAWE,JL DARUSSALAM GG ANTARA NO. 30 KP JAWA BARU BANDA SAKTI LHOKSEUMAWE,,,,081360174935,,,7-5870763883,RUMAH SAKIT TC,09/Dec/2016 00:00:00,AKTIF
B00,MEDAN KOTA ,B00,KANWIL SUMBAGUT,PPK-261112,KLINIK FLORENC,JL. SISINGAMANGARAJA NO. 14 KABANJAHE SUMATERA UTARA,,0628,0628323078,085261167134,,,7-5869848225,KLINIK TC,09/Dec/2016 00:00:00,AKTIF
B00,MEDAN KOTA ,B00,KANWIL SUMBAGUT,PPK-261113,RUMAH SAKIT UMUM KABANJAHE,JL. SELAMAT KETAREN KABANJAHE SUMATERA UTARA,,0628,062820012,085262415463,,,7-5869376404,RUMAH SAKIT TC,09/Dec/2016 00:00:00,AKTIF
B00,MEDAN KOTA ,B00,KANWIL SUMBAGUT,PPK-261114,RUMAH SAKIT EFARINA ETAHAM BERASTAGI,JL. JAMIN GINTING DESA RAYA NO. 1 DESA RAYA SUMATERA UTARA,,0628,"323716 , 323717",085276078549,,,7-5868228473,RUMAH SAKIT TC,09/Dec/2016 00:00:00,AKTIF
102,PAPUA MIMIKA,102,KANWIL BANUSPA,PPK-261110,BALAI LATIHAN KERJA PROPINSI PAPUA,JL. PASIFIK INDAH I BASE G JAYAPURA,,+62,8164326696,08164326696,,,7-5824369473,BLK / TRAINING CENTRE,07/Dec/2016 00:00:00,AKTIF
J10,JAKARTA PLUIT,J10,KANWIL DKI JAKARTA,PPK-261109,RUMAH SAKIT PLUIT,JL PLUIT SELATAN RAYA NO 2 JAKUT,,021,29228000,085880083499,29228000,29228000,7-5819566954,RUMAH SAKIT TC,06/Dec/2016 00:00:00,AKTIF
B02,KISARAN,B02,KANWIL SUMBAGUT,PPK-261107,RUMAH SAKIT UMUM LASMI KARTIKA,JL PANCASILA DUSUN X DESA TANAH TINGGI KECAMATAN AIR PUTIH KABUPATEN BATUBARA,,,,081263257555,,,7-5809737223,RUMAH SAKIT TC,06/Dec/2016 00:00:00,AKTIF
J02,JAKARTA GROGOL,J02,KANWIL DKI JAKARTA,PPK-261104,PPKD JAKARTA BARAT,JL KAMAL RAYA NO 2 TEGAL ALUR,,021,0215550913,081311368710,0215550913,0215550913,7-5766754563,BLK / TRAINING CENTRE,,AKTIF
A00,LHOKSEUMAWE,A00,KANWIL SUMBAGUT,PPK-261106,RSU CUT MEUTIA KABUPATEN ACEH UTARA,JL BANDA ACEH - MEDAN KM.6 BUKET RATA LHOKSEUMAWE,,,,08126978999,,,7-5760143513,RUMAH SAKIT TC,06/Dec/2016 00:00:00,AKTIF
K10,KARAWANG,K10,KANWIL JAWA BARAT,PPK-301117,PUSKESMAS KARAWANG,JL. AHMAD YANI KARAWANG,,,,,,,7-5756143524,KLINIK TC,03/Jan/2017 00:00:00,AKTIF
K10,KARAWANG,K10,KANWIL JAWA BARAT,PPK-301116,PUSKESMAS NAGASARI,JL.NAGASARI NO. 2 KEL NAGASARI KEC KARAWANG BARAT,,,,081297548659,,,7-5755547103,KLINIK TC,03/Jan/2017 00:00:00,AKTIF
